address,district,area,bedrooms,garage,type,rent,total,latitude,longitude,geometry,ID,NM_MESO,CD_GEOCODU,distance_to_schools,distance_to_hospitals,distance_to_parks
Rua José de Melo,Vila Dora,50,2,1,Apartamento,2640,2862,-23.6687711,-46.5322334,POINT (-46.5322334 -23.6687711),20,METROPOLITANA DE SÃO PAULO,35,5343.045680844294,5758.674123656514,6097.822513788177
Rua Tapari,Vila Esperança,22,1,0,Studio e kitnet,1950,2262,-23.5290336,-46.5187008,POINT (-46.5187008 -23.5290336),20,METROPOLITANA DE SÃO PAULO,35,184.77894479014614,954.8208933121041,1288.0506996927477
Avenida Gago Coutinho,Santa Maria,45,1,1,Casa,920,984,-23.6466821,-46.5551199,POINT (-46.5551199 -23.6466821),20,METROPOLITANA DE SÃO PAULO,35,3610.4250287342165,3752.3247678976554,4116.4047971783575
Rua Ibitirama,Vila Prudente,126,3,0,Apartamento,2725,3160,-23.5926101,-46.5794939,POINT (-46.5794939 -23.5926101),20,METROPOLITANA DE SÃO PAULO,35,49.27168820553464,371.8561017537672,596.8452359556256
Rua Sapucaia,Mooca,70,2,0,Apartamento,1542,2076,-23.5466578,-46.5943394,POINT (-46.5943394 -23.5466578),20,METROPOLITANA DE SÃO PAULO,35,269.2277918488125,100.12496788734836,499.2197967773521
Rua José Zappi,Vila Prudente,70,2,0,Casa,2000,2265,-23.5738428,-46.5832841,POINT (-46.5832841 -23.5738428),20,METROPOLITANA DE SÃO PAULO,35,193.56952491406025,560.0590260457554,903.5662690972425
Rua Caetanópolis,Jaguaré,59,2,1,Apartamento,2000,2752,-23.5447899,-46.7551323,POINT (-46.7551323 -23.5447899),20,METROPOLITANA DE SÃO PAULO,35,349.3534897798986,1083.9488379007535,385.94146166321866
Rua Campos Sales,Brás,50,2,1,Apartamento,2000,2571,-23.5495654,-46.6197028,POINT (-46.6197028 -23.5495654),20,METROPOLITANA DE SÃO PAULO,35,298.49407429844985,579.2449742280165,326.0413162428281
Rua Vichy,Vila Baruel,180,2,1,Casa,2735,3226,-23.5076474,-46.6618074,POINT (-46.6618074 -23.5076474),20,METROPOLITANA DE SÃO PAULO,35,144.9923054870842,284.5955907443307,1451.0841445470817
Rua Barão do Rio Branco,Santo Amaro,40,1,0,Apartamento,970,1667,-23.6457107,-46.7107257,POINT (-46.7107257 -23.6457107),20,METROPOLITANA DE SÃO PAULO,35,251.7263287656734,374.64862291938215,214.2932363548608
Rua Aimutong,Tucuruvi,38,1,0,Apartamento,940,1006,-23.446581,-46.6165987,POINT (-46.6165987 -23.446581),20,METROPOLITANA DE SÃO PAULO,35,391.22538777381993,706.7042809550671,1667.2571355019907
Rua Crubixa,Vila Araguaia,60,3,1,Apartamento,1660,2204,-23.5114176,-46.5221412,POINT (-46.5221412 -23.5114176),20,METROPOLITANA DE SÃO PAULO,35,246.77012577181958,672.9539035007152,1500.8521309119471
Rua Padre Raposo,Mooca,49,2,1,Apartamento,1600,2225,-23.5635288,-46.593809,POINT (-46.593809 -23.5635288),20,METROPOLITANA DE SÃO PAULO,35,278.77906384225724,221.75109333446807,1505.4603518671076
Rua Herval,Belenzinho,30,1,0,Casa,1150,1220,-23.5414707,-46.5910856,POINT (-46.5910856 -23.5414707),20,METROPOLITANA DE SÃO PAULO,35,132.40597716733186,490.2435750872082,1120.8387105003737
Rua Lacerda Marques,Lauzane Paulista,70,3,0,Casa,1800,1891,-23.4770782,-46.6429509,POINT (-46.6429509 -23.4770782),20,METROPOLITANA DE SÃO PAULO,35,316.6602297420927,234.37891240968037,684.2441485400739
Rua Urbano Duarte,Vila Baruel,50,1,0,Casa,1200,1334,-23.5087872,-46.6547741,POINT (-46.6547741 -23.5087872),20,METROPOLITANA DE SÃO PAULO,35,171.50795822841405,710.2444401364342,778.949260376837
Avenida Álvaro Ramos,Belenzinho,65,2,1,Apartamento,2290,3139,-23.545867,-46.5848955,POINT (-46.5848955 -23.545867),20,METROPOLITANA DE SÃO PAULO,35,193.38330976689878,205.18550415992405,852.0596579161128
Rua Doutor Álvares Teixeira,Parque Santo Antônio,110,3,0,Casa,1490,1553,-23.5767655,-46.5223296,POINT (-46.5223296 -23.5767655),20,METROPOLITANA DE SÃO PAULO,35,160.00598061841296,682.4552331988476,585.1146286248235
Rua Doutor Clemente Jobim,Jardim da Gloria,28,1,0,Apartamento,1500,1990,-23.5819068,-46.6164334,POINT (-46.6164334 -23.5819068),20,METROPOLITANA DE SÃO PAULO,35,269.8433859136386,482.3672782083055,684.0300151221563
Rua Artur Napoleão,Jardim da Glória,90,2,1,Casa,4200,4518,-23.5823203,-46.6231929,POINT (-46.6231929 -23.5823203),20,METROPOLITANA DE SÃO PAULO,35,16.23801144068493,767.5802729899411,151.9897078132624
Avenida General Olímpio da Silveira,Santa Cecilia,35,1,0,Apartamento,1400,1861,-23.5324956,-46.6576569,POINT (-46.6576569 -23.5324956),20,METROPOLITANA DE SÃO PAULO,35,177.55204387487683,415.9233800163666,344.1723822971594
Rua Caioaba,Vila Graciosa,80,3,2,Casa,2800,3091,-23.5783091,-46.5668757,POINT (-46.5668757 -23.5783091),20,METROPOLITANA DE SÃO PAULO,35,85.27130055403609,661.1034601530469,1749.8547168692644
Rua Miguel Tierno,Jardim Monjolo,97,2,2,Casa,3144,3286,-23.494678,-46.6986707,POINT (-46.6986707 -23.494678),20,METROPOLITANA DE SÃO PAULO,35,90.1448314967585,156.2550162559665,798.3797733829957
Rua das Figueiras,Campestre,95,3,2,Apartamento,3264,4164,-23.6365456,-46.5473756,POINT (-46.5473756 -23.6365456),20,METROPOLITANA DE SÃO PAULO,35,2833.8629976308516,3572.763056815072,4157.483769936636
Avenida São João Batista,Rudge Ramos,52,2,1,Apartamento,1300,1835,-23.6507589,-46.5709081,POINT (-46.5709081 -23.6507589),20,METROPOLITANA DE SÃO PAULO,35,2106.6810435495113,2355.3536727180876,3546.7842249205655
Rua Antônio Benedito Machado Florence,Jardim Cidade Pirituba,74,1,0,Casa,1600,1668,-23.4834447,-46.7267946,POINT (-46.7267946 -23.4834447),20,METROPOLITANA DE SÃO PAULO,35,44.24725917110087,149.61328607376402,818.2801575530137
Rua Antonieta,Picanço,59,2,1,Apartamento,1900,2576,-23.4439345,-46.5445973,POINT (-46.5445973 -23.4439345),20,METROPOLITANA DE SÃO PAULO,35,2542.1698157690184,2979.78796763086,3487.10965087057
Rua Agostinho Gomes,Ipiranga,51,2,0,Apartamento,1850,2431,-23.5830511,-46.6045155,POINT (-46.6045155 -23.5830511),20,METROPOLITANA DE SÃO PAULO,35,198.12724725519718,225.85276907262465,548.9070384244657
Avenida Brumado de Minas,Jardim Independência (são Paulo),70,2,1,Casa,1670,1960,-23.5920141,-46.5605518,POINT (-46.5605518 -23.5920141),20,METROPOLITANA DE SÃO PAULO,35,274.77225902859516,319.05971551051164,1330.9538755667027
Rua Ouricuri,Vila Formosa,40,1,0,Casa em condomínio,800,834,-23.5669763,-46.5384586,POINT (-46.5384586 -23.5669763),20,METROPOLITANA DE SÃO PAULO,35,106.2664884340755,525.3470598296014,559.5324765680681
Rua Doutor Abelardo Vergueiro César,Vila Alexandria,98,3,2,Casa,3900,4166,-23.63644,-46.668861,POINT (-46.668861 -23.63644),20,METROPOLITANA DE SÃO PAULO,35,261.6030852111507,996.1704547812624,1093.2411910590142
Rua Dráusio,Butantã,36,1,0,Studio e kitnet,3000,3775,-23.5740631,-46.7094432,POINT (-46.7094432 -23.5740631),20,METROPOLITANA DE SÃO PAULO,35,196.68779472909588,460.0876265750815,979.9950152108482
Avenida Carlos Liviero,Vila Liviero,55,2,1,Apartamento,2150,2697,-23.6456937,-46.5943188,POINT (-46.5943188 -23.6456937),20,METROPOLITANA DE SÃO PAULO,35,109.39471858128545,152.5239681704354,2522.5045876807585
Rua do Boticário,República,57,1,0,Apartamento,1400,1804,-23.5415245,-46.6393921,POINT (-46.6393921 -23.5415245),20,METROPOLITANA DE SÃO PAULO,35,44.89962202205474,580.4259327788072,201.38707518337182
Rua Jordânia,Vila Guilhermina,38,2,0,Apartamento,1300,1525,-23.533939,-46.5133305,POINT (-46.5133305 -23.533939),20,METROPOLITANA DE SÃO PAULO,35,192.50442855021356,433.74881244861575,1929.3840372658224
Alfredo Pujol,Santana,25,1,0,Studio e kitnet,2100,2558,-23.5002816,-46.6361087,POINT (-46.6361087 -23.5002816),20,METROPOLITANA DE SÃO PAULO,35,317.12439405267895,573.7033344937595,969.2878561668617
Rua Padre Leonel Franca,Vila Libanesa,45,1,1,Casa em condomínio,1200,1346,-23.564136,-46.8070141,POINT (-46.8070141 -23.564136),20,METROPOLITANA DE SÃO PAULO,35,2360.620652303125,2700.0951263559514,2399.9578190418315
Rua Tabatinguera,Sé,25,1,0,Studio e kitnet,1870,2445,-23.5521762,-46.6274643,POINT (-46.6274643 -23.5521762),20,METROPOLITANA DE SÃO PAULO,35,264.4893474060154,146.7659432447511,548.3891533637426
Rua Doutor Solon Fernandes,Vila Rosalia,45,1,0,Studio e kitnet,1300,1456,-23.4476183,-46.5551427,POINT (-46.5551427 -23.4476183),20,METROPOLITANA DE SÃO PAULO,35,1738.2059595450824,1833.278052292446,2357.1175762806683
Rua São Quirino,Vila Guilherme,38,2,0,Apartamento,1570,2010,-23.5157017,-46.5950792,POINT (-46.5950792 -23.5157017),20,METROPOLITANA DE SÃO PAULO,35,352.1363846841799,318.8206514402214,306.74618613170776
Rua Professor Alves Pedroso,Cangaíba,47,2,1,Apartamento,1300,1730,-23.5023258,-46.5233481,POINT (-46.5233481 -23.5023258),20,METROPOLITANA DE SÃO PAULO,35,50.666616031615824,420.54204362566793,576.9504804519261
Rua Doutor Sérgio Meira,Barra Funda,37,2,0,Apartamento,1950,2620,-23.5287046,-46.6558284,POINT (-46.6558284 -23.5287046),20,METROPOLITANA DE SÃO PAULO,35,90.78229462119822,405.82582023851484,507.1227394705301
Rua Vinte E Três de Outubro,Ferreira,60,1,0,Casa,1650,1771,-23.5932627,-46.7391376,POINT (-46.7391376 -23.5932627),20,METROPOLITANA DE SÃO PAULO,35,223.520052531586,680.9618048445193,940.3872558229313
Rua Doutor Cesário Mota Júnior,Vila Buarque,29,1,1,Studio e kitnet,960,1411,-23.5456199,-46.6489416,POINT (-46.6489416 -23.5456199),20,METROPOLITANA DE SÃO PAULO,35,360.5703643732606,351.1721668068906,73.56153620238739
Rua Jordânia,Vila Guilhermina,40,2,0,Apartamento,1535,1710,-23.533939,-46.5133305,POINT (-46.5133305 -23.533939),20,METROPOLITANA DE SÃO PAULO,35,192.50442855021356,433.74881244861575,1929.3840372658224
Rua Baracuxi,Vila Independencia,79,2,1,Casa,1900,2044,-23.5838032,-46.5542141,POINT (-46.5542141 -23.5838032),20,METROPOLITANA DE SÃO PAULO,35,311.2879222565224,769.2169189713015,1382.650087109167
Avenida das Cerejeiras,Jardim Japão,25,1,0,Studio e kitnet,695,934,-23.501525,-46.572612,POINT (-46.572612 -23.501525),20,METROPOLITANA DE SÃO PAULO,35,67.07595347795048,714.2187408006818,2384.5709098165294
Rua Luís de Melo Maia,Vila Pedra Branca,86,3,2,Casa,2300,2398,-23.456774,-46.6444878,POINT (-46.6444878 -23.456774),20,METROPOLITANA DE SÃO PAULO,35,141.27148856208407,651.1606511184519,893.3789446643252
Rua Visconde de Parnaíba,Brás,51,2,1,Apartamento,3500,4254,-23.5495725,-46.6138885,POINT (-46.6138885 -23.5495725),20,METROPOLITANA DE SÃO PAULO,35,232.3613209864875,1039.7126071779196,755.2599088637457
Rua Francisca Miquelina,Bela Vista,45,1,0,Studio e kitnet,2250,3157,-23.5549126,-46.6402054,POINT (-46.6402054 -23.5549126),20,METROPOLITANA DE SÃO PAULO,35,120.84313658019418,197.62707509474626,310.5163001181796
Rua Antônio Fonseca,Vila Maria Baixa,75,2,1,Casa,1750,1824,-23.5236756,-46.5938368,POINT (-46.5938368 -23.5236756),20,METROPOLITANA DE SÃO PAULO,35,352.6608767735159,957.8454590420729,1050.2553136838787
Avenida Corifeu de Azevedo Marques,Jd. Rio Pequeno,20,1,0,Apartamento,1600,1662,-23.570284,-46.7179715,POINT (-46.7179715 -23.570284),20,METROPOLITANA DE SÃO PAULO,35,106.70622039706294,40.6473726935689,230.3047837793935
Avenida Rouxinol,Indianópolis,69,2,1,Apartamento,4500,5622,-23.6006468,-46.6738412,POINT (-46.6738412 -23.6006468),20,METROPOLITANA DE SÃO PAULO,35,128.73349178169823,520.3312639927727,1237.602115282476
Rua Ouricuri,Vila Formosa,40,1,0,Casa,800,893,-23.5669763,-46.5384586,POINT (-46.5384586 -23.5669763),20,METROPOLITANA DE SÃO PAULO,35,106.2664884340755,525.3470598296014,559.5324765680681
Avenida Belisário Pena,Vila Maria Alta,40,1,0,Casa,920,1013,-23.4969452,-46.5831355,POINT (-46.5831355 -23.4969452),20,METROPOLITANA DE SÃO PAULO,35,181.81830500746497,548.235883276409,2126.7782531422126
Rua Pereira Caldas,Jardim da Glória,72,2,2,Apartamento,4700,5799,-23.5795988,-46.6196079,POINT (-46.6196079 -23.5795988),20,METROPOLITANA DE SÃO PAULO,35,173.91899680049613,879.2533785255815,607.3965950232654
Rua Dr. Luiz Migliano,Jardim Vazani,70,2,0,Casa,3088,3285,-23.6210224,-46.741903,POINT (-46.741903 -23.6210224),20,METROPOLITANA DE SÃO PAULO,35,411.8695105737281,584.5334477134226,1230.554700696377
Rua Agissê,Jardim das Bandeiras,74,2,1,Apartamento,3500,4702,-23.5484416,-46.6906584,POINT (-46.6906584 -23.5484416),20,METROPOLITANA DE SÃO PAULO,35,94.99443251829422,352.4403615006147,1017.9760547465806
Rua Pretória,Vila Formosa,44,2,0,Apartamento,1750,2065,-23.5586913,-46.5521461,POINT (-46.5521461 -23.5586913),20,METROPOLITANA DE SÃO PAULO,35,347.0553325967351,307.70959116985165,879.7016469260201
Rua Domingos Paiva,Brás,49,1,0,Apartamento,4100,5158,-23.5486945,-46.6144899,POINT (-46.6144899 -23.5486945),20,METROPOLITANA DE SÃO PAULO,35,137.01288424751877,1072.951397745931,641.2592645560193
Rua Alves Guimarães,Pinheiros,50,1,1,Apartamento,3700,4693,-23.5516401,-46.6811417,POINT (-46.6811417 -23.5516401),20,METROPOLITANA DE SÃO PAULO,35,105.43234776632328,448.37040676263626,742.9829290102629
Rua João Gomes Batista,Jardim Cidalia,26,1,0,Studio e kitnet,1040,1470,-23.6602704,-46.6673161,POINT (-46.6673161 -23.6602704),20,METROPOLITANA DE SÃO PAULO,35,218.6547644440626,321.6365191110947,1896.358467744406
Rua Sapetuba,Butantã,30,1,0,Studio e kitnet,2200,2644,-23.5742214,-46.7090399,POINT (-46.7090399 -23.5742214),20,METROPOLITANA DE SÃO PAULO,35,161.4505626440403,430.9969379244111,1023.0472718829038
Rua Amadis,Ipiranga,28,1,0,Apartamento,1400,1418,-23.5945773,-46.595455,POINT (-46.595455 -23.5945773),20,METROPOLITANA DE SÃO PAULO,35,75.18146155154913,105.42418963551904,1047.8626171722
Avenida Yervant Kissajikian,Vila Constança,48,2,1,Apartamento,1800,2377,-23.6660255,-46.6767908,POINT (-46.6767908 -23.6660255),20,METROPOLITANA DE SÃO PAULO,35,168.65505713212514,838.5841301779998,744.9302432440679
Rua Martim Francisco,Santa Cecília,50,2,1,Apartamento,3200,4455,-23.5385086,-46.6516403,POINT (-46.6516403 -23.5385086),20,METROPOLITANA DE SÃO PAULO,35,75.66086931858636,410.9825753857087,491.88933245706676
Avenida Ministro Petrônio Portela,Vila Amélia,81,3,1,Apartamento,3600,4394,-23.483989,-46.6953288,POINT (-46.6953288 -23.483989),20,METROPOLITANA DE SÃO PAULO,35,180.74201887349827,136.89144996117568,587.1670503976563
Rua José Luongo,Jardim Dinorah,50,1,1,Casa,900,938,-23.5678912,-46.7525116,POINT (-46.7525116 -23.5678912),20,METROPOLITANA DE SÃO PAULO,35,231.46132395364424,657.6894605497116,1013.6749832048198
Rua Mineradora de Diamantina,Cidade Continental,30,1,0,Studio e kitnet,1050,1334,-23.5984834,-46.5426511,POINT (-46.5426511 -23.5984834),20,METROPOLITANA DE SÃO PAULO,35,243.57029650718297,308.7000932500147,669.0234432200203
Rua Intendência,Brás,43,1,0,Apartamento,2000,2626,-23.5344382,-46.5953095,POINT (-46.5953095 -23.5344382),20,METROPOLITANA DE SÃO PAULO,35,236.25122919037494,289.86532147360197,1331.7585798834996
Rua Dom João Maria Ogno,Vila Matilde,50,1,1,Casa,1750,1824,-23.5383659,-46.5184683,POINT (-46.5184683 -23.5383659),20,METROPOLITANA DE SÃO PAULO,35,89.91928609657174,422.77233523979135,1701.6205554155094
Rua Abaitara,Vila Mesquita,30,1,0,Casa,1100,1167,-23.5065072,-46.5408728,POINT (-46.5408728 -23.5065072),20,METROPOLITANA DE SÃO PAULO,35,145.74658844550018,414.14372603092727,1609.755148884891
Rua Francisco da Lira,Tremembé,89,3,2,Apartamento,3000,3916,-23.4717033,-46.608686,POINT (-46.608686 -23.4717033),20,METROPOLITANA DE SÃO PAULO,35,297.89006433705106,560.9312436082354,359.6672136629687
Rua Padre Rodrigues Fernandes,Jardim Alfredo,30,1,0,Studio e kitnet,1000,1038,-23.6795271,-46.7376487,POINT (-46.7376487 -23.6795271),20,METROPOLITANA DE SÃO PAULO,35,174.93142409813697,295.53814122020236,758.5485555715002
Rua Avinhao,Jardim das Maravilhas,50,2,1,Apartamento,1460,1606,-23.625055,-46.5172196,POINT (-46.5172196 -23.625055),20,METROPOLITANA DE SÃO PAULO,35,730.3795767654995,912.5658730278622,1659.7092845097134
Avenida Ipiranga,República,45,1,0,Apartamento,2400,2832,-23.5402087,-46.6374753,POINT (-46.6374753 -23.5402087),20,METROPOLITANA DE SÃO PAULO,35,214.06013817777665,649.3513863356117,393.498387452718
Rua Marambaia,Casa Verde,30,1,0,Casa,1570,1736,-23.5132898,-46.6575255,POINT (-46.6575255 -23.5132898),20,METROPOLITANA DE SÃO PAULO,35,59.46268334543474,799.8462055589036,1003.3294893528096
Rua Bartholomeu do Canto,Vila Palmeiras,38,1,0,Apartamento,1830,2192,-23.5027205,-46.6859103,POINT (-46.6859103 -23.5027205),20,METROPOLITANA DE SÃO PAULO,35,435.6452866131596,873.6054317224776,1093.3865899394307
Rua Uratinga,Vila Palmeiras,60,1,0,Casa,1100,1147,-23.4939822,-46.7126562,POINT (-46.7126562 -23.4939822),20,METROPOLITANA DE SÃO PAULO,35,90.04324235899982,107.22734327495412,1501.1084989014967
Avenida Brigadeiro Faria Lima,Cocaia,43,2,1,Apartamento,1600,2158,-23.4449931,-46.5212221,POINT (-46.5212221 -23.4449931),20,METROPOLITANA DE SÃO PAULO,35,4870.462493249641,4997.870997015897,5834.334564476515
Avenida Celso Garcia,Brás,40,1,0,Apartamento,1020,1373,-23.5397235,-46.610307,POINT (-46.610307 -23.5397235),20,METROPOLITANA DE SÃO PAULO,35,63.84214136893141,254.21802214389265,273.75033078124807
Rua Doutor Caetano Estellita Pernet,Jardim Haia do Carrao,48,1,0,Casa,841,876,-23.5726133,-46.5208042,POINT (-46.5208042 -23.5726133),20,METROPOLITANA DE SÃO PAULO,35,325.35194343171196,509.7051144054336,1060.2179806611266
Rua Amaral Gama,Santana,60,2,1,Apartamento,2000,3027,-23.4973053,-46.6276484,POINT (-46.6276484 -23.4973053),20,METROPOLITANA DE SÃO PAULO,35,79.19571168017481,92.60633091227824,60.68653497975532
Rua Ana Demerson,Vila Mariana,80,2,2,Casa,3350,3613,-23.5838882,-46.6230858,POINT (-46.6230858 -23.5838882),20,METROPOLITANA DE SÃO PAULO,35,180.47031694209312,705.7897030063154,63.925494814190685
Rua Doutor Cesário Mota Júnior,Vila Buarque,47,1,0,Studio e kitnet,2200,3007,-23.5456199,-46.6489416,POINT (-46.6489416 -23.5456199),20,METROPOLITANA DE SÃO PAULO,35,360.5703643732606,351.1721668068906,73.56153620238739
Rua Ladário,Parada Inglesa,40,2,0,Apartamento,1800,2052,-23.4857412,-46.6021438,POINT (-46.6021438 -23.4857412),20,METROPOLITANA DE SÃO PAULO,35,212.60147825210183,847.203128566638,555.1565910250549
Rua Professor Henrique Neves Lefevre,Jardim Petropolis,50,1,0,Casa em condomínio,1800,1996,-23.6299165,-46.6814818,POINT (-46.6814818 -23.6299165),20,METROPOLITANA DE SÃO PAULO,35,304.25494093379,301.6339920378784,2016.1468074869813
Rua São Maurício,Vila Galvão,85,3,1,Casa,2180,2402,-23.444857,-46.5635079,POINT (-46.5635079 -23.444857),20,METROPOLITANA DE SÃO PAULO,35,889.2315818797238,1182.4183540348888,1598.7787524896157
Rua Álvaro de Abreu,Jardim São Paulo,129,3,2,Apartamento,3000,5287,-23.4941962,-46.621449,POINT (-46.621449 -23.4941962),20,METROPOLITANA DE SÃO PAULO,35,374.0773098693804,439.1972375426222,537.4069929628877
Praça Dirceu de Lima,Casa Verde,80,2,0,Casa,2700,3129,-23.5109679,-46.65764272295082,POINT (-46.65764272295082 -23.5109679),20,METROPOLITANA DE SÃO PAULO,35,66.13720394176373,677.4630105747689,1146.38087249809
Rua Doutor Carlos Aldrovandi,Jardim Parque Morumbi,50,2,1,Apartamento,2100,2776,-23.6221815,-46.7298237,POINT (-46.7298237 -23.6221815),20,METROPOLITANA DE SÃO PAULO,35,148.73287661188306,653.8464310186476,1198.497959136002
Rua Dom Bento Pickel,Casa Verde Alta,70,2,1,Casa,1900,2172,-23.4900537,-46.6606964,POINT (-46.6606964 -23.4900537),20,METROPOLITANA DE SÃO PAULO,35,26.356796173496672,410.88983796770657,1476.551071512818
Rua Togo,Jardim Japão,40,1,0,Casa,1324,1440,-23.5072681,-46.582088,POINT (-46.582088 -23.5072681),20,METROPOLITANA DE SÃO PAULO,35,216.11057661877243,457.0886626779428,1835.395806307731
Rua Doutor Plínio Barreto,Bela Vista,38,1,1,Apartamento,2300,2859,-23.5575749,-46.6521241,POINT (-46.6521241 -23.5575749),20,METROPOLITANA DE SÃO PAULO,35,215.074707086009,136.90898332244169,370.244547348351
Rua Martim Burchard,Brás,39,2,0,Apartamento,2500,2993,-23.5461441,-46.6178889,POINT (-46.6178889 -23.5461441),20,METROPOLITANA DE SÃO PAULO,35,142.67342961288526,957.2131786256822,216.58558735909605
Rua Professor Djalma Bento,Jardim Luanda,110,4,2,Casa,3300,3632,-23.6662918,-46.6808599,POINT (-46.6808599 -23.6662918),20,METROPOLITANA DE SÃO PAULO,35,43.93300416392109,1073.3441308834344,495.9124009805583
Avenida Nova Cantareira,Tucuruvi,70,2,1,Apartamento,2200,3094,-23.4723066,-46.6169336,POINT (-46.6169336 -23.4723066),20,METROPOLITANA DE SÃO PAULO,35,41.63396132415654,116.84180105978874,1040.38130282541
Rua Doutor Fábio Montenegro,Vila Guilhermina,34,1,0,Apartamento,1600,1972,-23.5349882,-46.5170353,POINT (-46.5170353 -23.5349882),20,METROPOLITANA DE SÃO PAULO,35,203.49535975121316,406.95565542247397,1621.3084719175938
Rua Dom Bento Pickel,Casa Verde Alta,40,1,0,Casa,650,717,-23.4900537,-46.6606964,POINT (-46.6606964 -23.4900537),20,METROPOLITANA DE SÃO PAULO,35,26.356796173496672,410.88983796770657,1476.551071512818
